UNC125_BT474_1	UNC125_MCF10A_1	UNC125_MCF7_1	UNC125_MDA231_1	UNC125_SUM159_1	UNC125_T47D_1	UNC965_BT474_1	UNC965_BT474_2	UNC965_HCC1806_1	UNC965_MCF10A_1	UNC965_MCF7_1	UNC965_MCF7_2	UNC965_MDA231_1	UNC965_MDA231_2	UNC965_SUM159_1	UNC965_SUM159_2	UNC965_T47D_1	UNC965_T47D_2	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
16.57674789428711	12.870559692382812	12.550288200378418	13.790197372436523	14.009496688842773	14.942941665649414	16.895687103271484	16.624935150146484	14.244487762451172	14.047920227050781	15.97956657409668	16.730575561523438	14.619592666625977	16.266157150268555	14.484708786010742	13.721816062927246	16.372594833374023	14.458849906921387	Homo sapiens	1:Experimental evidence at protein level	330	9	0.754179694163824	14.94833622026	0.86900648684325	0.39473019595039	0.939518626128172	-5.57807947952237	0.403699649806601	0.0270946055107693	sp|P62136|PP1A_HUMAN	P62136	PP1A_HUMAN	PPP1CA	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit		+	
16.854150772094727	16.419767379760742	17.708385467529297	17.903764724731445	17.758066177368164	17.397470474243164	16.54320526123047	14.37051010131836	16.185514450073242	15.53097915649414	16.75861167907715	16.581954956054688	17.524728775024414	17.467300415039062	17.01030921936035	16.554569244384766	17.048460006713867	16.7478084564209	Homo sapiens	1:Experimental evidence at protein level	440	1	0.967576651107834	16.8290916207834	0.86861554339094	0.394939183711616	0.939518626128172	-5.57839887621833	0.40346977579618	0.0270946055107693	sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	PSMC1	26S proteasome regulatory subunit 4		+	
18.61355972290039	18.161827087402344	19.870798110961914	19.876201629638672	19.059951782226562	19.009815216064453	23.377748489379883	22.968595504760742	20.132301330566406	21.087106704711914	21.998811721801758	22.530794143676758	24.048534393310547	24.010107040405273	24.043682098388672	24.441789627075195	21.912281036376953	22.12110137939453	Homo sapiens	1:Experimental evidence at protein level	208	0	2.18242373907152	21.453886373194	2.18202115425705	0.0406895858636113	0.701115760153221	-3.86094376482349	1.3905167303498	0.154210270413928	sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	Small ribosomal subunit protein eS8		+	
17.383228302001953	17.25678062438965	16.978248596191406	16.901357650756836	17.357759475708008	17.568187713623047	19.273588180541992	19.15313148498535	17.34587287902832	17.49619483947754	18.509214401245117	19.190210342407227	20.83592987060547	19.840782165527344	20.08138084411621	20.461410522460938	18.62837791442871	18.000112533569336	Homo sapiens	1:Experimental evidence at protein level	130	0	1.23315190138312	18.4323233123041	1.77999374612606	0.0896465885208409	0.709702159123324	-4.50655552860256	1.0474662327584	0.148923873517177	sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	Small ribosomal subunit protein uS8		+	
18.05704116821289	18.32016372680664	18.88359832763672	19.060415267944336	19.026485443115234	18.268404006958008	22.506166458129883	21.98419761657715	19.1799259185791	20.21981430053711	21.275650024414062	21.690366744995117	23.657638549804688	23.398059844970703	23.543672561645508	23.927465438842773	21.60265350341797	20.65506362915039	Homo sapiens	1:Experimental evidence at protein level	146	0	1.99360461606329	20.7890479553357	2.04904487539705	0.0532422239534963	0.701889985806215	-4.08391333809215	1.27374381212751	0.153730953826748	sp|P62249|RS16_HUMAN	P62249	RS16_HUMAN	RPS16	Small ribosomal subunit protein uS9		+	
16.343170166015625	14.486355781555176	17.48075294494629	17.701873779296875	14.83552360534668	17.339664459228516	16.026599884033203	16.971006393432617	14.705440521240234	14.305452346801758	14.154340744018555	16.402896881103516	14.040230751037598	15.235456466674805	14.798004150390625	15.017862319946289	14.527381896972656	16.562868118286133	Homo sapiens	1:Experimental evidence at protein level	255	9	0.583171131949575	15.6492824175717	0.460137889026966	0.650176388720359	0.958596408911731	-5.83708621799171	0.186968806040521	0.0183642022926352	sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	YWHAE	14-3-3 protein epsilon		+	
18.26197624206543	18.44386863708496	19.011869430541992	19.033815383911133	18.315235137939453	19.03585433959961	21.581584930419922	21.26307487487793	19.125900268554688	19.13214874267578	20.801435470581055	21.023820877075195	22.389101028442383	22.303762435913086	22.46363639831543	22.974437713623047	20.575693130493164	20.19217872619629	Homo sapiens	1:Experimental evidence at protein level	151	0	1.74824299905191	20.2893128252381	2.32208464087299	0.0304314042863881	0.660796207361571	-3.61715056934518	1.51667800624329	0.179932458312778	sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	Small ribosomal subunit protein uS11		+	
16.99521255493164	16.398670196533203	18.167430877685547	18.415006637573242	17.25371551513672	17.092912673950195	21.90447998046875	21.354578018188477	19.025671005249023	18.98078155517578	20.633657455444336	21.08381462097168	22.28148651123047	22.464914321899414	22.342756271362305	22.552955627441406	20.82179069519043	20.342103958129883	Homo sapiens	1:Experimental evidence at protein level	143	0	2.5332792227163	19.8296739482678	2.61817169962654	0.0161150521318558	0.634120761225872	-3.07550344759492	1.79276828521583	0.197828027702123	sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	Small ribosomal subunit protein uS12		+	
18.31431770324707	18.15867042541504	19.182485580444336	19.246952056884766	19.092370986938477	18.61174774169922	22.588703155517578	22.01738166809082	20.076974868774414	20.582990646362305	21.94819450378418	22.73059844970703	23.5936279296875	23.67418670654297	23.89983558654785	24.323326110839844	21.901277542114258	21.936614990234375	Homo sapiens	1:Experimental evidence at protein level	152	0	2.19412233300368	21.1549280737551	2.22169402966384	0.0375029623233268	0.666197031689605	-3.79278340778945	1.42593442640928	0.176397306684916	sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	RPS18	Small ribosomal subunit protein uS13		+	
17.342618942260742	14.545008659362793	17.85552978515625	16.989925384521484	13.682390213012695	16.29102897644043	18.439334869384766	18.12845230102539	17.858924865722656	17.41358757019043	17.82221031188965	18.277809143066406	18.769790649414062	18.823741912841797	18.066511154174805	18.96664047241211	17.557348251342773	18.112625122070312	Homo sapiens	1:Experimental evidence at protein level	56	2	1.27750865592795	17.4647434729449	1.64054530000525	0.115881628906995	0.741345529310353	-4.7089030733841	0.93598540870173	0.129979327112763	sp|P62273|RS29_HUMAN	P62273	RS29_HUMAN	RPS29	Small ribosomal subunit protein uS14		+	
18.153215408325195	17.634117126464844	18.44706916809082	18.108078002929688	17.83049201965332	17.80110740661621	21.398479461669922	21.22399139404297	18.4785213470459	19.31991958618164	20.087007522583008	20.826759338378906	22.532283782958984	22.046772003173828	22.3741397857666	22.59674072265625	20.48472785949707	19.70261573791504	Homo sapiens	1:Experimental evidence at protein level	151	0	1.6842899526844	19.8965934089315	1.98393916765883	0.0605736935833621	0.701889985806215	-4.18982787729388	1.2177159436891	0.153730953826748	sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	Small ribosomal subunit protein uS15		+	
18.57720947265625	18.591022491455078	19.3736515045166	19.477636337280273	18.96364974975586	18.81467056274414	22.66683006286621	22.427852630615234	19.51911163330078	19.781402587890625	21.182540893554688	21.773496627807617	23.401348114013672	23.30427360534668	23.34420394897461	23.98196029663086	21.57228660583496	20.976242065429688	Homo sapiens	1:Experimental evidence at protein level	158	0	2.10564129025238	20.9334331195121	2.38409021867347	0.0266998215252999	0.634120761225872	-3.50652081313006	1.57349164166301	0.197828027702123	sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	Small ribosomal subunit protein uS17		+	
15.560675621032715	14.52387523651123	15.170244216918945	16.14822006225586	13.873202323913574	14.039878845214844	16.836904525756836	16.25218391418457	14.822582244873047	15.265860557556152	16.094358444213867	16.020092010498047	16.44684600830078	16.543981552124023	15.849664688110352	15.880603790283203	16.00941276550293	14.411863327026367	Homo sapiens	1:Experimental evidence at protein level	118	1	0.480069706214504	15.5295241634197	0.697610369836815	0.493122108820616	0.939518626128172	-5.70517150911214	0.307045525711516	0.0270946055107693	sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	Small nuclear ribonucleoprotein Sm D2		+	
16.08515739440918	14.362873077392578	16.366697311401367	16.39443588256836	13.634971618652344	17.283260345458984	16.534687042236328	14.073047637939453	15.7601318359375	13.880008697509766	17.182510375976562	16.26715087890625	16.06570053100586	15.842604637145996	15.08752727508545	13.937419891357422	16.79715347290039	16.50518035888672	Homo sapiens	1:Experimental evidence at protein level	126	6	0.866748397990619	15.6835991210635	0.883468591055077	0.387049640992167	0.939518626128172	-5.5661707644442	0.412233331036892	0.0270946055107693	sp|P62318|SMD3_HUMAN	P62318	SMD3_HUMAN	SNRPD3	Small nuclear ribonucleoprotein Sm D3		+	
18.887691497802734	18.207130432128906	19.6439151763916	19.476167678833008	19.346370697021484	18.747041702270508	23.46500015258789	23.095613479614258	20.376991271972656	21.036550521850586	21.58383560180664	22.034074783325195	23.665470123291016	23.236373901367188	23.4637393951416	24.07688331604004	21.734657287597656	21.78138542175293	Homo sapiens	1:Experimental evidence at protein level	266	0	1.91859112029353	21.271163628007	2.06114163545105	0.0519710171586295	0.701889985806215	-4.06399251681554	1.28423878323377	0.153730953826748	sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	Large ribosomal subunit protein eL8		+	
13.525080680847168	13.624150276184082	13.407906532287598	13.144702911376953	11.819580078125	12.297386169433594	16.830860137939453	16.444015502929688	15.295040130615234	15.534133911132812	16.762041091918945	16.694503784179688	16.254711151123047	16.12044334411621	14.538951873779297	14.817411422729492	16.456228256225586	15.1758394241333	Homo sapiens	1:Experimental evidence at protein level	177	6	-0.308835951913597	14.8817858955866	-0.367321978909571	0.717078242141865	0.96486608584171	-5.87426480339355	0.144433454825129	0.0155329583823277	sp|P62633|CNBP_HUMAN	P62633	CNBP_HUMAN	CNBP	CCHC-type zinc finger nucleic acid binding protein		+	
17.71206283569336	17.706878662109375	19.181631088256836	18.55755615234375	18.071475982666016	17.61311149597168	22.143569946289062	21.85108757019043	19.381240844726562	19.77027130126953	21.072858810424805	21.806385040283203	22.81982421875	22.239727020263672	22.803224563598633	23.180089950561523	21.188222885131836	20.97266960144043	Homo sapiens	1:Experimental evidence at protein level	263	0	1.86078560718639	20.3901923134678	2.0050289816918	0.0581058883734617	0.701889985806215	-4.15576190113271	1.23577985455422	0.153730953826748	sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	Small ribosomal subunit protein eS4, X isoform		+	
16.742307662963867	16.690977096557617	17.587629318237305	17.438085556030273	17.358749389648438	16.45594024658203	21.54079818725586	20.874786376953125	19.190433502197266	18.919435501098633	20.6814022064209	21.153030395507812	22.451705932617188	22.43979835510254	22.186504364013672	22.45732307434082	20.436302185058594	20.2795467376709	Homo sapiens	1:Experimental evidence at protein level	156	0	2.29118244081246	19.6457646477284	2.23304865446305	0.0366337790229454	0.666197031689605	-3.77314267892284	1.43611827860113	0.176397306684916	sp|P62750|RL23A_HUMAN	P62750	RL23A_HUMAN	RPL23A	Large ribosomal subunit protein uL23		+	
18.160316467285156	17.960676193237305	19.31835174560547	19.27260971069336	18.656234741210938	18.067298889160156	22.536409378051758	22.275785446166992	20.00081443786621	19.959617614746094	21.212617874145508	21.76921844482422	23.394115447998047	22.926727294921875	23.020273208618164	23.58809471130371	21.564496994018555	21.137849807739258	Homo sapiens	1:Experimental evidence at protein level	249	0	2.18017001170029	20.7668784514794	2.46891461052803	0.0222788422433971	0.634120761225872	-3.3526792215382	1.65210738173747	0.197828027702123	sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	Small ribosomal subunit protein eS6		+	
15.44178581237793	19.19526481628418	17.5312442779541	16.248613357543945	16.097312927246094	14.927251815795898	18.020145416259766	17.431339263916016	18.146808624267578	17.17018699645996	17.742422103881836	18.035991668701172	17.860349655151367	17.491668701171875	18.18872833251953	17.903974533081055	17.62110137939453	16.843639373779297	Homo sapiens	1:Experimental evidence at protein level	103	0	-1.1134299160548	17.3150763615653	-1.4731010716352	0.155650229298505	0.778251146492524	-4.93517993054766	0.807850235193467	0.108880230857448	sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	Histone H4		+	
18.402870178222656	17.744966506958008	19.95774269104004	19.347959518432617	18.67884635925293	18.8057861328125	18.41180992126465	18.618751525878906	17.424097061157227	16.948923110961914	18.252500534057617	18.34075164794922	18.647327423095703	18.83358383178711	18.6126766204834	18.52607536315918	18.3704833984375	18.99226951599121	Homo sapiens	1:Experimental evidence at protein level	216	0	0.946296059337065	18.5223089926815	0.942691564986719	0.356626788002378	0.939518626128172	-5.51552075645694	0.447786037928292	0.0270946055107693	sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	GTP-binding nuclear protein Ran		+	
18.832828521728516	17.877769470214844	18.318038940429688	19.165613174438477	19.848278045654297	18.998153686523438	19.971576690673828	20.076749801635742	18.8787899017334	18.164749145507812	19.278776168823242	19.42276954650879	20.641849517822266	20.151344299316406	19.79533576965332	19.81862449645996	18.954097747802734	19.40028953552246	Homo sapiens	1:Experimental evidence at protein level	140	0	1.4243226485231	19.3169330074155	1.80849308300498	0.0849656298607523	0.701889985806215	-4.46373409634601	1.07075671876198	0.153730953826748	sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	Large ribosomal subunit protein uL14		+	
15.604961395263672	15.209856986999512	16.888002395629883	16.202835083007812	14.360750198364258	15.442191123962402	19.871788024902344	18.88942527770996	17.945987701416016	18.20830726623535	19.229562759399414	19.559494018554688	20.65252113342285	20.217832565307617	20.91173553466797	21.17670249938965	19.745441436767578	18.591386795043945	Homo sapiens	1:Experimental evidence at protein level	145	0	1.67617215079752	18.1878094239166	1.5740339804692	0.130521540155854	0.741345529310353	-4.80103942779814	0.884317810173449	0.129979327112763	sp|P62841|RS15_HUMAN	P62841	RS15_HUMAN	RPS15	Small ribosomal subunit protein uS19		+	
16.79766082763672	17.1395263671875	17.586307525634766	17.58761978149414	17.18893051147461	16.91529655456543	21.135766983032227	20.85747528076172	19.449384689331055	19.244359970092773	19.829063415527344	20.302833557128906	22.109888076782227	21.668960571289062	21.483247756958008	21.910728454589844	20.061229705810547	19.132993698120117	Homo sapiens	1:Experimental evidence at protein level	133	0	1.61030378553671	19.4087109019034	1.89112792704332	0.0725735190029617	0.701889985806215	-4.33688340203308	1.13922181798894	0.153730953826748	sp|P62847|RS24_HUMAN	P62847	RS24_HUMAN	RPS24	Small ribosomal subunit protein eS24		+	
17.60480499267578	16.528308868408203	19.12864875793457	18.631528854370117	18.157804489135742	17.833040237426758	23.152660369873047	22.548486709594727	20.953676223754883	21.058425903320312	22.369421005249023	23.279767990112305	24.38153076171875	24.16067123413086	24.19969940185547	24.50513458251953	22.47554588317871	22.854232788085938	Homo sapiens	1:Experimental evidence at protein level	125	0	2.91857159603058	21.2374101536975	2.23368325954461	0.0365857480238965	0.666197031689605	-3.77204324425405	1.43668806105345	0.176397306684916	sp|P62851|RS25_HUMAN	P62851	RS25_HUMAN	RPS25	Small ribosomal subunit protein eS25		+	
18.41057014465332	17.866945266723633	18.939311981201172	19.205148696899414	18.796728134155273	18.702163696289062	21.35658073425293	21.259899139404297	19.442758560180664	19.272911071777344	20.70292854309082	21.389057159423828	22.945404052734375	22.4167423248291	22.060270309448242	22.42681884765625	20.561166763305664	21.21461296081543	Homo sapiens	1:Experimental evidence at protein level	115	0	2.08235115122769	20.3484507121752	2.85849793183503	0.009446206758303	0.457241202106079	-2.61406833130239	2.0247425528301	0.339854642141412	sp|P62854|RS26_HUMAN	P62854	RS26_HUMAN	RPS26	Small ribosomal subunit protein eS26		+	
16.83995819091797	16.397289276123047	17.729475021362305	17.12140464782715	17.316753387451172	15.736821174621582	22.066511154174805	21.656078338623047	18.523338317871094	18.40271759033203	20.419891357421875	20.884674072265625	23.27035903930664	22.695730209350586	22.583465576171875	23.14109230041504	20.588607788085938	20.488466262817383	Homo sapiens	1:Experimental evidence at protein level	133	0	2.84196736942961	19.6887640736508	2.33031200774973	0.029909996710438	0.660796207361571	-3.60256336091884	1.52418363473327	0.179932458312778	sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein		+	
