Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	TotalPeptides/Length	SpectralCount/Length	UniqueSpectralCount/Length	TotalSpectralCount/Length	CRC_1 Spectral Count	CRC_11 Spectral Count	CRC_13 Spectral Count	CRC_15 Spectral Count	CRC_16 Spectral Count	CRC_19 Spectral Count	CRC_2 Spectral Count	CRC_20 Spectral Count	CRC_21 Spectral Count	CRC_4 Spectral Count	CRC_5 Spectral Count	CRC_6 Spectral Count	CRC_8 Spectral Count	CRC_9 Spectral Count	Control_1 Spectral Count	Control_11 Spectral Count	Control_13 Spectral Count	Control_15 Spectral Count	Control_16 Spectral Count	Control_19 Spectral Count	Control_2 Spectral Count	Control_20 Spectral Count	Control_21 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Control_8 Spectral Count	Control_9 Spectral Count	CRC_1 Unique Spectral Count	CRC_11 Unique Spectral Count	CRC_13 Unique Spectral Count	CRC_15 Unique Spectral Count	CRC_16 Unique Spectral Count	CRC_19 Unique Spectral Count	CRC_2 Unique Spectral Count	CRC_20 Unique Spectral Count	CRC_21 Unique Spectral Count	CRC_4 Unique Spectral Count	CRC_5 Unique Spectral Count	CRC_6 Unique Spectral Count	CRC_8 Unique Spectral Count	CRC_9 Unique Spectral Count	Control_1 Unique Spectral Count	Control_11 Unique Spectral Count	Control_13 Unique Spectral Count	Control_15 Unique Spectral Count	Control_16 Unique Spectral Count	Control_19 Unique Spectral Count	Control_2 Unique Spectral Count	Control_20 Unique Spectral Count	Control_21 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Control_8 Unique Spectral Count	Control_9 Unique Spectral Count	CRC_1 Total Spectral Count	CRC_11 Total Spectral Count	CRC_13 Total Spectral Count	CRC_15 Total Spectral Count	CRC_16 Total Spectral Count	CRC_19 Total Spectral Count	CRC_2 Total Spectral Count	CRC_20 Total Spectral Count	CRC_21 Total Spectral Count	CRC_4 Total Spectral Count	CRC_5 Total Spectral Count	CRC_6 Total Spectral Count	CRC_8 Total Spectral Count	CRC_9 Total Spectral Count	Control_1 Total Spectral Count	Control_11 Total Spectral Count	Control_13 Total Spectral Count	Control_15 Total Spectral Count	Control_16 Total Spectral Count	Control_19 Total Spectral Count	Control_2 Total Spectral Count	Control_20 Total Spectral Count	Control_21 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Control_8 Total Spectral Count	Control_9 Total Spectral Count	CRC_1 Intensity	CRC_11 Intensity	CRC_13 Intensity	CRC_15 Intensity	CRC_16 Intensity	CRC_19 Intensity	CRC_2 Intensity	CRC_20 Intensity	CRC_21 Intensity	CRC_4 Intensity	CRC_5 Intensity	CRC_6 Intensity	CRC_8 Intensity	CRC_9 Intensity	Control_1 Intensity	Control_11 Intensity	Control_13 Intensity	Control_15 Intensity	Control_16 Intensity	Control_19 Intensity	Control_2 Intensity	Control_20 Intensity	Control_21 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Control_8 Intensity	Control_9 Intensity	CRC_1 MaxLFQ Intensity	CRC_11 MaxLFQ Intensity	CRC_13 MaxLFQ Intensity	CRC_15 MaxLFQ Intensity	CRC_16 MaxLFQ Intensity	CRC_19 MaxLFQ Intensity	CRC_2 MaxLFQ Intensity	CRC_20 MaxLFQ Intensity	CRC_21 MaxLFQ Intensity	CRC_4 MaxLFQ Intensity	CRC_5 MaxLFQ Intensity	CRC_6 MaxLFQ Intensity	CRC_8 MaxLFQ Intensity	CRC_9 MaxLFQ Intensity	Control_1 MaxLFQ Intensity	Control_11 MaxLFQ Intensity	Control_13 MaxLFQ Intensity	Control_15 MaxLFQ Intensity	Control_16 MaxLFQ Intensity	Control_19 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_20 MaxLFQ Intensity	Control_21 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Control_8 MaxLFQ Intensity	Control_9 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q5VZP5|STYL2_HUMAN	Q5VZP5	STYL2_HUMAN	STYXL2	1158	Homo sapiens	1:Experimental evidence at protein level	Serine/threonine/tyrosine-interacting-like protein 2	1.0	0.999	4	5	5	5	0.0034542314335060447	0.004317789291882556	0.004317789291882556	0.004317789291882556	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	63638592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q5ZPR3|CD276_HUMAN	Q5ZPR3	CD276_HUMAN	CD276	534	Homo sapiens	1:Experimental evidence at protein level	CD276 antigen	0.9367	0.999	1	1	1	1	0.0018726591760299626	0.0018726591760299626	0.0018726591760299626	0.0018726591760299626	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	9379151.0	8018925.5	0.0	0.0	0.0	0.0	7367962.0	0.0	8263242.5	3894190.2	0.0	18992920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4931322.5	0.0	0.0	0.0	0.0	0.0	0.0	9379151.0	8018925.5	0.0	0.0	0.0	0.0	7367962.0	0.0	8263242.5	3894190.2	0.0	18992920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4931322.5	0.0	0.0	0.0	0.0	0.0	
sp|Q63HN8|RN213_HUMAN	Q63HN8	RN213_HUMAN	RNF213	5207	Homo sapiens	1:Experimental evidence at protein level	E3 ubiquitin-protein ligase RNF213	1.0	0.999	11	14	14	14	0.0021125408104474747	0.002688688304205877	0.002688688304205877	0.002688688304205877	1	0	1	0	0	9	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13208618.0	4375766.5	16580946.0	0.0	0.0	52736972.0	0.0	8071228.0	0.0	0.0	20156732.0	0.0	2210270.5	0.0	0.0	0.0	0.0	0.0	3934463.8	0.0	0.0	0.0	9249919.0	0.0	0.0	0.0	0.0	0.0	8666454.0	4155002.8	8295183.0	0.0	0.0	11156251.0	0.0	4750899.0	0.0	0.0	7689456.0	0.0	3449664.5	0.0	0.0	0.0	0.0	0.0	3735964.2	0.0	0.0	0.0	8783247.0	0.0	0.0	0.0	0.0	0.0	
sp|Q63HR2|TENS2_HUMAN	Q63HR2	TENS2_HUMAN	TNS2	1409	Homo sapiens	1:Experimental evidence at protein level	Tensin-2	1.0	0.9989	3	6	6	7	0.0021291696238466998	0.0042583392476933995	0.0042583392476933995	0.0049680624556423	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1243746.9	4770399.0	2429962.2	4705123.0	4735512.5	0.0	0.0	0.0	4672270.0	1663321.2	0.0	22485040.0	2116640.5	6855282.5	16892392.0	15066428.0	9260900.0	13814044.0	7268774.0	0.0	36695196.0	0.0	5364692.0	0.0	0.0	5355338.0	8005919.5	3336579.5	1456932.4	5588073.0	2846472.0	5511608.5	5547207.0	0.0	0.0	0.0	4042837.8	1948424.2	0.0	10065901.0	2479445.0	8030318.0	10730330.0	8668748.0	10848272.0	4790890.5	4277138.0	0.0	11850856.0	0.0	6284231.5	0.0	0.0	6273274.0	9378181.0	3908488.8	
sp|Q63ZY3|KANK2_HUMAN	Q63ZY3	KANK2_HUMAN	KANK2	851	Homo sapiens	1:Experimental evidence at protein level	KN motif and ankyrin repeat domain-containing protein 2	1.0	0.999	23	263	258	263	0.02702702702702703	0.309048178613396	0.30317273795534666	0.309048178613396	0	9	2	1	16	1	14	6	12	8	5	13	5	6	15	9	11	2	10	20	10	11	12	14	21	14	12	4	0	9	2	1	16	1	14	6	12	8	5	13	5	6	14	9	11	2	9	19	10	11	11	14	20	14	12	4	0	9	2	1	16	1	14	6	12	8	5	13	5	6	15	9	11	2	10	20	10	11	12	14	21	14	12	4	31598916.0	123598784.0	53872052.0	80528752.0	285742432.0	2734578.0	405854144.0	117824432.0	313108352.0	110638592.0	117557184.0	356360320.0	41556608.0	155578464.0	347373344.0	255714768.0	480616768.0	63678696.0	166075088.0	433117152.0	305113760.0	431927328.0	211366400.0	507374304.0	145171168.0	412769408.0	418362880.0	312536448.0	12308857.0	18071454.0	9687384.0	13826197.0	32280040.0	3263725.2	48425736.0	16118638.0	40133088.0	18299940.0	16993176.0	46203852.0	12616422.0	25303078.0	46925400.0	29395320.0	54178932.0	14591685.0	22717768.0	56849184.0	44901948.0	46487504.0	28377192.0	58312368.0	61004228.0	55624980.0	48955060.0	34797116.0	
sp|Q641Q2|WAC2A_HUMAN	Q641Q2	WAC2A_HUMAN	WASHC2A	1341	Homo sapiens	1:Experimental evidence at protein level	WASH complex subunit 2A	1.0	0.9987	2	2	0	2	0.0014914243102162564	0.0014914243102162564	0.0	0.0014914243102162564	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	10900656.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q9Y4E1|WAC2C_HUMAN
sp|Q66K74|MAP1S_HUMAN	Q66K74	MAP1S_HUMAN	MAP1S	1059	Homo sapiens	1:Experimental evidence at protein level	Microtubule-associated protein 1S	1.0	0.999	6	7	7	7	0.0056657223796034	0.0066100094428706326	0.0066100094428706326	0.0066100094428706326	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12124997.0	33562764.0	9748114.0	16841324.0	7725082.0	37006824.0	0.0	25808348.0	0.0	14781901.0	25276992.0	0.0	21724568.0	0.0	0.0	0.0	0.0	0.0	24199826.0	0.0	0.0	0.0	31421350.0	3406052.2	0.0	0.0	0.0	0.0	10946725.0	17649488.0	6236931.0	15204732.0	17385640.0	21336754.0	0.0	17184778.0	0.0	13345438.0	12414998.0	0.0	14621727.0	0.0	0.0	0.0	0.0	0.0	15000350.0	0.0	0.0	0.0	15879040.0	0.0	0.0	0.0	0.0	0.0	
sp|Q66PJ3|AR6P4_HUMAN	Q66PJ3	AR6P4_HUMAN	ARL6IP4	237	Homo sapiens	1:Experimental evidence at protein level	ADP-ribosylation factor-like protein 6-interacting protein 4	0.918	0.9986	1	1	1	1	0.004219409282700422	0.004219409282700422	0.004219409282700422	0.004219409282700422	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	7681199.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q68CZ2|TENS3_HUMAN	Q68CZ2	TENS3_HUMAN	TNS3	1445	Homo sapiens	1:Experimental evidence at protein level	Tensin-3	1.0	0.999	3	2	2	3	0.0020761245674740486	0.001384083044982699	0.001384083044982699	0.0020761245674740486	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	13258430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q68E01|INT3_HUMAN	Q68E01	INT3_HUMAN	INTS3	1043	Homo sapiens	1:Experimental evidence at protein level	Integrator complex subunit 3	0.9372	0.999	1	1	1	1	0.0009587727708533077	0.0009587727708533077	0.0009587727708533077	0.0009587727708533077	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q68EM7|RHG17_HUMAN	Q68EM7	RHG17_HUMAN	ARHGAP17	881	Homo sapiens	1:Experimental evidence at protein level	Rho GTPase-activating protein 17	1.0	0.9989	3	8	8	8	0.00340522133938706	0.009080590238365494	0.009080590238365494	0.009080590238365494	0	0	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4437212.5	13606572.0	7209741.0	0.0	8255181.0	36375196.0	0.0	0.0	0.0	7502723.0	13422164.0	0.0	9724902.0	0.0	0.0	6796753.5	0.0	8381955.5	9015449.0	0.0	0.0	0.0	13672976.0	0.0	0.0	0.0	0.0	0.0	4437212.5	9429724.0	7209741.0	0.0	8255181.0	19148288.0	0.0	0.0	0.0	7502723.0	8508822.0	0.0	6881556.5	0.0	0.0	6796753.5	0.0	8381955.5	9015449.0	0.0	0.0	0.0	9612504.0	0.0	0.0	0.0	0.0	0.0	
sp|Q69YN2|C19L1_HUMAN	Q69YN2	C19L1_HUMAN	CWF19L1	538	Homo sapiens	1:Experimental evidence at protein level	CWF19-like protein 1	0.8356	0.997	1	1	1	1	0.0018587360594795538	0.0018587360594795538	0.0018587360594795538	0.0018587360594795538	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4318949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q69YW2|STUM_HUMAN	Q69YW2	STUM_HUMAN	STUM	141	Homo sapiens	1:Experimental evidence at protein level	Protein stum homolog	0.9349	0.9989	1	7	7	7	0.0070921985815602835	0.04964539007092199	0.04964539007092199	0.04964539007092199	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6DD88|ATLA3_HUMAN	Q6DD88	ATLA3_HUMAN	ATL3	541	Homo sapiens	1:Experimental evidence at protein level	Atlastin-3	1.0	0.999	5	65	65	65	0.009242144177449169	0.12014787430683918	0.12014787430683918	0.12014787430683918	0	2	2	0	3	2	3	3	3	2	3	3	3	3	4	2	2	1	4	4	0	4	2	4	1	2	2	1	0	2	2	0	3	2	3	3	3	2	3	3	3	3	4	2	2	1	4	4	0	4	2	4	1	2	2	1	0	2	2	0	3	2	3	3	3	2	3	3	3	3	4	2	2	1	4	4	0	4	2	4	1	2	2	1	11599902.0	19002630.0	11039386.0	6179295.5	39638728.0	20385464.0	27746072.0	18733094.0	60524836.0	33134164.0	16119894.0	42413712.0	26404400.0	37218224.0	32730810.0	29557306.0	44598840.0	3277830.8	20410704.0	39672632.0	22073130.0	36703872.0	20529584.0	62574096.0	0.0	54536152.0	52092560.0	13370947.0	6184061.5	9535526.0	7905395.5	5402069.5	11335745.0	8965400.0	11280329.0	8197216.5	18090800.0	12339880.0	8306013.5	13638598.0	9273515.0	11520371.0	12449879.0	9929072.0	21296910.0	7498965.0	7072529.5	15391183.0	9642228.0	15537788.0	7181694.5	17426628.0	0.0	17180760.0	21971200.0	9063433.0	
sp|Q6DKJ4|NXN_HUMAN	Q6DKJ4	NXN_HUMAN	NXN	435	Homo sapiens	1:Experimental evidence at protein level	Nucleoredoxin	1.0	0.9988	2	4	4	4	0.004597701149425287	0.009195402298850575	0.009195402298850575	0.009195402298850575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	2497489.5	0.0	3719994.8	0.0	5636389.0	0.0	0.0	17543404.0	0.0	0.0	20180870.0	10539477.0	12673530.0	0.0	0.0	24628164.0	0.0	14534917.0	0.0	9228963.0	0.0	13806038.0	17121966.0	0.0	0.0	0.0	0.0	0.0	3630467.5	0.0	5407558.0	0.0	8193318.5	0.0	0.0	9798567.0	0.0	0.0	11022610.0	5242430.5	6759559.0	0.0	0.0	13304385.0	0.0	12283244.0	0.0	13415652.0	0.0	11667280.0	8953376.0	0.0	
sp|Q6FHJ7|SFRP4_HUMAN	Q6FHJ7	SFRP4_HUMAN	SFRP4	346	Homo sapiens	1:Experimental evidence at protein level	Secreted frizzled-related protein 4	1.0	0.999	2	5	5	5	0.005780346820809248	0.014450867052023121	0.014450867052023121	0.014450867052023121	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11482603.0	49139472.0	50196988.0	10099958.0	0.0	3543501.5	0.0	3179330.8	7859075.0	132508760.0	20136136.0	0.0	106187296.0	19371722.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18743512.0	27931640.0	21338906.0	16486565.0	0.0	13378759.0	0.0	5189749.0	29672534.0	60177272.0	13262604.0	0.0	30932130.0	12052828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6FI13|H2A2A_HUMAN	Q6FI13	H2A2A_HUMAN	H2AC18	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 2-A	1.0	0.999	12	284	0	284	0.09230769230769231	2.1846153846153844	0.0	2.1846153846153844	14	10	12	14	14	37	8	12	10	12	10	6	12	11	7	11	6	11	13	6	3	6	12	4	5	3	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	12	14	14	37	8	12	10	12	10	6	12	11	7	11	6	11	13	6	3	6	12	4	5	3	7	8	13519109100.0	10935001100.0	15035099100.0	18068756500.0	9593101300.0	8445537300.0	7757504500.0	4305750500.0	3903677950.0	7497681900.0	12833643500.0	6600409600.0	9272678400.0	7073030100.0	6054708700.0	11147814900.0	6529679900.0	13580321800.0	13286327300.0	4700582400.0	2305848320.0	2886395140.0	15833535500.0	4334811600.0	0.0	1844027780.0	7813248000.0	10493424600.0	6659102200.0	5440189400.0	7351363100.0	8822894600.0	4761265700.0	11115374600.0	4660371500.0	4609983000.0	2798677500.0	4554521100.0	5507444700.0	3967182340.0	4584035800.0	4507642900.0	3431616770.0	5339758600.0	3729321730.0	6496180200.0	6183020000.0	2959613180.0	1688229890.0	2477666560.0	8115913200.0	2452935420.0	0.0	1466340740.0	4879469100.0	4922914300.0	
sp|Q6FI81|CPIN1_HUMAN	Q6FI81	CPIN1_HUMAN	CIAPIN1	312	Homo sapiens	1:Experimental evidence at protein level	Anamorsin	0.9323	0.9989	1	2	2	2	0.003205128205128205	0.00641025641025641	0.00641025641025641	0.00641025641025641	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	6909445.5	0.0	9606923.0	9941096.0	0.0	8264636.0	0.0	0.0	10222586.0	0.0	6819047.0	0.0	4559850.0	6151358.0	0.0	0.0	6940834.0	0.0	0.0	0.0	5387702.0	12160438.0	0.0	0.0	0.0	0.0	0.0	0.0	6909445.5	0.0	9606923.0	9941096.0	0.0	8264636.0	0.0	0.0	10222586.0	0.0	6819047.0	0.0	4559850.0	6151358.0	0.0	0.0	6940834.0	0.0	0.0	0.0	5387702.0	12160438.0	0.0	0.0	0.0	0.0	
sp|Q6IA17|SIGIR_HUMAN	Q6IA17	SIGIR_HUMAN	SIGIRR	410	Homo sapiens	1:Experimental evidence at protein level	Single Ig IL-1-related receptor	0.937	0.999	1	3	3	3	0.0024390243902439024	0.007317073170731708	0.007317073170731708	0.007317073170731708	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q6IA69|NADE_HUMAN	Q6IA69	NADE_HUMAN	NADSYN1	706	Homo sapiens	1:Experimental evidence at protein level	Glutamine-dependent NAD(+) synthetase	1.0	0.9987	2	2	2	2	0.0028328611898017	0.0028328611898017	0.0028328611898017	0.0028328611898017	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10465305.0	0.0	0.0	4007517.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5818173.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10465305.0	0.0	0.0	4007517.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5818173.5	0.0	0.0	0.0	0.0	0.0	
