P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	NCT_vs_PT_logFC	NCT_vs_PT_AveExpr	NCT_vs_PT_t	NCT_vs_PT_P.Value	NCT_vs_PT_adj.P.Val	NCT_vs_PT_B	NCT_vs_PT_-log(P.Value)	NCT_vs_PT_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	NCT_vs_PT_Valid	NCT_vs_PT_Significant
22.0522518157959	20.987228393554688	18.961389541625977	21.645286560058594	22.159215927124023	18.83550453186035	21.029579162597656	20.705041885375977	19.060653686523438	17.715133666992188	21.130735397338867	21.162887573242188	21.172569274902344	18.887866973876953	20.51202964782715	20.979053497314453	22.545116424560547	21.221128463745117	21.69658851623535	21.217031478881836	21.308713912963867	21.038677215576172	21.34243392944336	Homo sapiens	1:Experimental evidence at protein level	118	5	0.191217450994415	20.7537628142947	0.300968323750535	0.765955355366554	0.837689301208695	-6.70850052562251	0.115796543008381	0.076917031239824	sp|P58546|MTPN_HUMAN	P58546	MTPN_HUMAN	MTPN	Myotrophin		+	
26.17234230041504	27.085254669189453	26.46209716796875	26.39949607849121	26.81317901611328	25.493125915527344	24.46051788330078	26.526880264282227	26.099472045898438	26.94056510925293	26.892528533935547	25.97736167907715	27.36054801940918	26.822021484375	27.025129318237305	25.82623291015625	27.61587905883789	27.006540298461914	26.655813217163086	25.21064567565918	27.44969940185547	27.233823776245117	27.319293975830078	Homo sapiens	1:Experimental evidence at protein level	126	0	-0.541239740559863	26.5540527325949	-1.68152331638492	0.105252833629101	0.188758941249059	-5.38172837180195	0.977766203208053	0.724092467284697	sp|P58876|H2B1D_HUMAN	P58876	H2B1D_HUMAN	H2BC5	Histone H2B type 1-D	sp|P62807|H2B1C_HUMAN, sp|Q5QNW6|H2B2F_HUMAN, sp|Q93079|H2B1H_HUMAN, sp|Q99877|H2B1N_HUMAN, sp|Q99879|H2B1M_HUMAN, sp|Q99880|H2B1L_HUMAN	+	
17.454856872558594	16.35392189025879	19.068593978881836	20.54119300842285	17.127609252929688	18.509502410888672	20.116212844848633	17.947845458984375	20.041088104248047	18.551198959350586	18.28447914123535	20.216312408447266	17.527313232421875	17.751325607299805	17.688505172729492	20.570518493652344	18.022733688354492	21.076265335083008	16.78341293334961	21.320552825927734	17.267475128173828	20.88286018371582	17.69935417175293	Homo sapiens	1:Experimental evidence at protein level	71	14	-3.09297264619968	18.7621697836894	-5.56539106769964	9.0369909870139E-06	0.000104052083140197	3.47832755860991	5.04397615085998	3.98274922071678	sp|P59768|GBG2_HUMAN	P59768	GBG2_HUMAN	GNG2	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2		+	+
22.933815002441406	23.403553009033203	22.2421875	22.286603927612305	23.165679931640625	22.425065994262695	22.00213050842285	23.145410537719727	21.950761795043945	22.61276626586914	23.196332931518555	22.35114097595215	23.6494140625	22.586042404174805	22.872478485107422	21.8892765045166	23.989408493041992	22.310771942138672	23.131446838378906	22.44013214111328	23.188003540039062	21.976600646972656	23.113140106201172	Homo sapiens	1:Experimental evidence at protein level	168	0	0.0271273299653281	22.7276607773562	0.137396823697195	0.891830017896107	0.928377340133506	-6.74522404344597	0.049717913924921	0.0322754683616159	sp|P59998|ARPC4_HUMAN	P59998	ARPC4_HUMAN	ARPC4	Actin-related protein 2/3 complex subunit 4		+	
17.606760025024414	20.636117935180664	20.899354934692383	21.664653778076172	18.859764099121094	18.98345947265625	18.55670928955078	17.935705184936523	20.440311431884766	20.50250816345215	18.06521224975586	20.38211441040039	17.465673446655273	19.74956512451172	18.062414169311523	21.706741333007812	17.784887313842773	21.01103973388672	17.486234664916992	21.49228286743164	19.196971893310547	20.75396156311035	16.780513763427734	Homo sapiens	1:Experimental evidence at protein level	236	10	-2.8109097922562	19.4211887002256	-4.88320359330859	5.18637804456969E-05	0.000414910243565575	1.7657108459835	4.28513582989474	3.3820458429028	sp|P60033|CD81_HUMAN	P60033	CD81_HUMAN	CD81	CD81 antigen		+	+
24.644811630249023	24.27278709411621	23.14270782470703	23.2552433013916	24.9604549407959	23.186534881591797	23.163692474365234	24.30957794189453	23.17540168762207	23.52141571044922	23.960664749145508	23.24358367919922	24.36874771118164	23.749610900878906	24.298301696777344	22.642940521240234	24.172096252441406	22.731948852539062	24.66924476623535	22.78195571899414	23.637001037597656	23.27313232421875	23.6540470123291	Homo sapiens	1:Experimental evidence at protein level	249	0	0.159109293450712	23.681663998648	0.665053516696957	0.512173150742393	0.636011872450664	-6.52991222308811	0.290583191955154	0.196534777289189	sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	Triosephosphate isomerase		+	
19.569778442382812	19.25567054748535	19.6413631439209	18.20498275756836	18.663293838500977	18.582454681396484	19.04012680053711	18.343647003173828	19.309249877929688	17.461029052734375	19.38190269470215	19.541231155395508	19.394540786743164	18.893247604370117	19.469499588012695	19.044513702392578	19.57523536682129	18.03648567199707	19.170955657958984	18.7846622467041	19.20309066772461	19.402816772460938	19.059736251831055	Homo sapiens	1:Experimental evidence at protein level	445	11	-0.1446780532345	19.0030799445171	-0.437422369473313	0.665602553971969	0.761394936391333	-6.65707904442882	0.176785020290342	0.118390015759917	sp|P60228|EIF3E_HUMAN	P60228	EIF3E_HUMAN	EIF3E	Eukaryotic translation initiation factor 3 subunit E		+	
18.911684036254883	16.664813995361328	19.52772331237793	18.75168800354004	16.511701583862305	18.84227752685547	19.24788475036621	17.929229736328125	18.848834991455078	18.01036262512207	18.42852210998535	18.940855026245117	18.791555404663086	18.79629898071289	18.616188049316406	18.423240661621094	18.6724910736084	18.708417892456055	18.886241912841797	19.362045288085938	19.189659118652344	19.071044921875	17.889461517333984	Homo sapiens	1:Experimental evidence at protein level	307	17	-1.58654790974469	18.5770053762242	-4.36954179824768	0.000195028330255385	0.00116638302366328	0.473737596475738	3.70990229745845	2.93315880999919	sp|P60510|PP4C_HUMAN	P60510	PP4C_HUMAN	PPP4C	Serine/threonine-protein phosphatase 4 catalytic subunit		+	+
23.312305450439453	24.424114227294922	23.67557144165039	23.23361587524414	24.01779556274414	23.419843673706055	22.468162536621094	23.478271484375	22.543628692626953	22.806241989135742	23.002382278442383	22.884790420532227	23.14716148376465	23.233623504638672	23.397502899169922	23.231884002685547	23.280136108398438	23.26280403137207	23.065439224243164	23.098003387451172	24.448354721069336	23.57634162902832	23.684349060058594	Homo sapiens	1:Experimental evidence at protein level	151	0	-0.364729167853536	23.3358447255404	-1.22848414447906	0.230831955489813	0.3533588319385	-6.00327412562584	0.636704069293459	0.451784049349344	sp|P60660|MYL6_HUMAN	P60660	MYL6_HUMAN	MYL6	Myosin light polypeptide 6		+	
27.598369598388672	27.9321231842041	27.0042724609375	27.172080993652344	28.048194885253906	27.40306282043457	26.893442153930664	28.073070526123047	26.696874618530273	27.53118896484375	27.704044342041016	27.209993362426758	28.387516021728516	27.43995475769043	27.567216873168945	27.001907348632812	28.18567657470703	27.09189796447754	27.59323501586914	26.740398406982422	27.762535095214844	27.0479736328125	27.892986297607422	Homo sapiens	1:Experimental evidence at protein level	375	0	-0.363461081555506	27.4751700817414	-1.80001735286083	0.0840737858184384	0.158015109272793	-5.19341891838514	1.07533939598668	0.801301384184379	sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	Actin, cytoplasmic 1		+	
23.868892669677734	23.286102294921875	21.836647033691406	22.3798828125	23.73810577392578	22.569154739379883	22.484783172607422	23.24799919128418	22.234100341796875	22.634605407714844	23.27783203125	22.360454559326172	23.669979095458984	22.653491973876953	23.541940689086914	21.818164825439453	23.755537033081055	22.334260940551758	24.048036575317383	22.05986213684082	23.98459815979004	22.389328002929688	23.703386306762695	Homo sapiens	1:Experimental evidence at protein level	406	0	0.234033638132754	22.9427874078371	1.15307196490891	0.259907871891256	0.387659198753059	-6.09039086721677	0.585180566719987	0.411549906211963	sp|P60842|IF4A1_HUMAN	P60842	IF4A1_HUMAN	EIF4A1	Eukaryotic initiation factor 4A-I		+	
22.577301025390625	22.644302368164062	22.76651382446289	21.96207618713379	23.916982650756836	22.185972213745117	21.814132690429688	23.046850204467773	21.478012084960938	22.135007858276367	21.968570709228516	21.900012969970703	22.578937530517578	22.664657592773438	21.999662399291992	21.487436294555664	23.090890884399414	21.526832580566406	23.381017684936523	21.94900894165039	22.97797203063965	22.042064666748047	22.56021499633789	Homo sapiens	1:Experimental evidence at protein level	119	0	-0.0467921312694095	22.3729987839318	-0.156864226898687	0.876625873788448	0.920475237611424	-6.74228620828524	0.0571857152041697	0.0359878902814972	sp|P60866|RS20_HUMAN	P60866	RS20_HUMAN	RPS20	Small ribosomal subunit protein uS10		+	
20.20009422302246	18.234804153442383	18.851152420043945	19.54138946533203	20.425594329833984	19.33811378479004	18.803573608398438	18.130348205566406	20.05571746826172	19.044818878173828	19.865697860717773	20.00160026550293	20.997283935546875	20.031335830688477	17.138545989990234	19.635164260864258	20.343366622924805	18.889795303344727	19.387237548828125	20.335039138793945	19.170333862304688	19.722679138183594	19.38556671142578	Homo sapiens	1:Experimental evidence at protein level	318	7	-1.09262030949957	19.4648198134156	-2.39193700793266	0.0246929515216988	0.0588428399340208	-4.11711641898115	1.60742699621727	1.23030637506907	sp|P60891|PRPS1_HUMAN	P60891	PRPS1_HUMAN	PRPS1	Ribose-phosphate pyrophosphokinase 1		+	
21.362497329711914	21.63039779663086	22.156431198120117	21.258747100830078	21.495811462402344	21.41196060180664	21.350955963134766	21.739883422851562	21.06449317932129	21.69926643371582	21.58120346069336	21.085323333740234	22.724538803100586	21.19282341003418	21.07245635986328	21.048925399780273	22.781612396240234	21.256898880004883	22.397573471069336	21.16948127746582	21.787073135375977	21.104930877685547	21.922727584838867	Homo sapiens	1:Experimental evidence at protein level	246	0	-0.398167065924394	21.5764495247627	-1.57745720188946	0.127401598226394	0.220602626865661	-5.53869285714502	0.894825123833084	0.656389320424981	sp|P60900|PSA6_HUMAN	P60900	PSA6_HUMAN	PSMA6	Proteasome subunit alpha type-6		+	
21.193208694458008	21.94442367553711	22.178333282470703	22.8873348236084	22.13601303100586	21.83774757385254	21.650279998779297	20.08129119873047	21.960418701171875	21.430463790893555	20.605318069458008	22.692689895629883	17.512359619140625	22.193748474121094	20.6407413482666	22.770896911621094	21.17190933227539	22.431734085083008	21.469209671020508	22.58454704284668	20.899585723876953	22.553667068481445	21.40463638305664	Homo sapiens	1:Experimental evidence at protein level	97	1	-1.79755195369012	21.5971568168132	-3.57655088109589	0.00147442049498052	0.0058976819799221	-1.47992563348802	2.83137864089595	2.22931864956799	sp|P60903|S10AA_HUMAN	P60903	S10AA_HUMAN	S100A10	Protein S100-A10		+	+
20.860864639282227	20.772319793701172	21.648954391479492	21.216064453125	20.50629997253418	20.229795455932617	20.041812896728516	19.759939193725586	20.64665985107422	20.241830825805664	20.598838806152344	20.964338302612305	21.096031188964844	20.68661880493164	20.26799201965332	19.552947998046875	22.185691833496094	21.20416259765625	21.20591163635254	19.81804084777832	20.150781631469727	20.506715774536133	20.143041610717773	Homo sapiens	1:Experimental evidence at protein level	191	0	-0.9330833290072	20.6250461326773	-2.58517707190343	0.0160314113857358	0.0414930647630809	-3.72372669394763	1.79502824121079	1.38202448610288	sp|P60953|CDC42_HUMAN	P60953	CDC42_HUMAN	CDC42	Cell division control protein 42 homolog		+	+
22.61805534362793	23.268465042114258	22.293310165405273	22.605815887451172	22.157915115356445	22.93352508544922	22.325542449951172	22.30848503112793	21.824443817138672	22.81395721435547	22.45924186706543	22.29729652404785	20.989173889160156	22.385696411132812	22.951152801513672	23.125606536865234	21.940879821777344	22.883132934570312	22.6660099029541	22.818836212158203	22.675704956054688	22.781435012817383	22.700761795043945	Homo sapiens	1:Experimental evidence at protein level	165	0	-0.810069796876899	22.5216555692766	-2.65297544007587	0.0137334676024438	0.03646472432373	-3.58155560340609	1.86221979266356	1.43812706539004	sp|P60981|DEST_HUMAN	P60981	DEST_HUMAN	DSTN	Destrin		+	+
19.447511672973633	20.17924690246582	19.753887176513672	18.440324783325195	19.42365837097168	19.144739151000977	18.475570678710938	18.862890243530273	19.642074584960938	19.359086990356445	19.918840408325195	17.399389266967773	17.506986618041992	18.495927810668945	20.029991149902344	19.343137741088867	20.70602035522461	19.00740623474121	20.560102462768555	18.833412170410156	19.89049530029297	18.12348747253418	19.625282287597656	Homo sapiens	1:Experimental evidence at protein level	142	11	0.453721649230754	19.2203519421397	1.06414895718635	0.297545028245513	0.427742677711169	-6.18673109886417	0.526447302073958	0.36881741616875	sp|P60983|GMFB_HUMAN	P60983	GMFB_HUMAN	GMFB	Glia maturation factor beta		+	
19.560640335083008	19.428983688354492	18.751340866088867	19.024248123168945	20.415239334106445	21.592805862426758	18.76666831970215	20.750812530517578	19.3612003326416	19.768173217773438	19.703197479248047	20.46514320373535	20.71529769897461	18.85144805908203	20.785987854003906	18.706859588623047	20.724040985107422	19.61000633239746	19.662019729614258	20.411802291870117	20.58441925048828	18.99814796447754	19.752605438232422	Homo sapiens	1:Experimental evidence at protein level	207	4	0.190052440977286	19.8404687236922	0.4734056978193	0.640077343931324	0.743155002204661	-6.64039778229655	0.193767544745691	0.128920594608927	sp|P61006|RAB8A_HUMAN	P61006	RAB8A_HUMAN	RAB8A	Ras-related protein Rab-8A		+	
19.308496475219727	19.330516815185547	19.219161987304688	19.013227462768555	19.37896728515625	17.87565040588379	18.451576232910156	19.46116828918457	18.195247650146484	18.228836059570312	19.143238067626953	18.748502731323242	18.83524513244629	18.723430633544922	19.60918426513672	19.26087760925293	19.631656646728516	19.12590980529785	19.98967933654785	18.845359802246094	19.80947494506836	18.153348922729492	19.870223999023438	Homo sapiens	1:Experimental evidence at protein level	504	12	0.227164613923378	19.0496027357905	0.727903907368701	0.473510658062047	0.60202799869189	-6.48585163004732	0.324670241189871	0.22038331041223	sp|P61011|SRP54_HUMAN	P61011	SRP54_HUMAN	SRP54	Signal recognition particle subunit SRP54		+	
22.551815032958984	22.254676818847656	21.01837730407715	21.653491973876953	22.48432731628418	22.113197326660156	21.971576690673828	21.97115135192871	22.07890510559082	21.942968368530273	22.3050594329834	22.132532119750977	21.50510597229004	21.8808536529541	22.116470336914062	22.00590705871582	21.718225479125977	21.916915893554688	22.28372573852539	21.82732582092285	22.022939682006836	21.589269638061523	21.700084686279297	Homo sapiens	1:Experimental evidence at protein level	212	0	-0.464064903641507	21.9619027048733	-1.79755185921713	0.0844741556260041	0.158525757397162	-5.19743789389462	1.07327614058651	0.799900163183597	sp|P61019|RAB2A_HUMAN	P61019	RAB2A_HUMAN	RAB2A	Ras-related protein Rab-2A		+	
19.778942108154297	19.923343658447266	20.47755241394043	20.308549880981445	19.64143180847168	20.005041122436523	18.268016815185547	19.51482582092285	19.81568717956543	19.480613708496094	19.11081314086914	20.33806037902832	19.849506378173828	19.964462280273438	20.442365646362305	20.153757095336914	20.012022018432617	20.010774612426758	19.955360412597656	20.354408264160156	19.87752914428711	20.41098403930664	20.4081974029541	Homo sapiens	1:Experimental evidence at protein level	215	1	-0.605322368177443	19.9234535863884	-1.864234836333	0.0742056511272282	0.143631362433221	-5.08726826494427	1.12956301978947	0.842750719950736	sp|P61020|RAB5B_HUMAN	P61020	RAB5B_HUMAN	RAB5B	Ras-related protein Rab-5B		+	
20.417932510375977	20.236698150634766	19.98797607421875	20.16307258605957	21.65052032470703	19.121604919433594	23.905052185058594	20.233015060424805	20.947223663330078	20.446165084838867	21.093416213989258	21.292139053344727	20.59229850769043	20.52235221862793	20.65265655517578	20.5799503326416	21.703386306762695	20.97334098815918	21.529844284057617	21.256864547729492	20.430564880371094	21.014463424682617	20.240392684936523	Homo sapiens	1:Experimental evidence at protein level	200	0	-1.12971413593189	20.8319758361446	-2.19140444462999	0.0380655475491121	0.0837442046080466	-4.50503949925779	1.41946791877103	1.07704523794883	sp|P61026|RAB10_HUMAN	P61026	RAB10_HUMAN	RAB10	Ras-related protein Rab-10		+	
